MesAno;Regiao;Estacao;Consumo;TEMPERATURA MEDIA, MENSAL (AUT)(°C);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);Recomendacao
2012-08;Nordeste;inverno;1740365,0;24,031060606060606;4404,8;2,975590551181102;Energia Hidrelétrica / PCH (alta precipitação favorável)
2012-08;Norte;inverno;592424,0;26,412068965517243;1926,6;1,4785714285714284;Energia Hidrelétrica / PCH (alta precipitação favorável)
2012-08;Sudeste;inverno;4979107,0;19,666037735849056;3099,4;2,2572815533980584;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2012-08;Sul;inverno;1557201,9;18,052307692307693;2129,8;2,8285714285714283;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2012-09;Sul;primavera;1510699,2;18,306349206349207;6089,2;2,985245901639344;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2012-09;Sudeste;primavera;5108683,0;21,83142857142857;4812,0;2,334313725490196;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2012-09;Norte;primavera;604096,0;27,289830508474576;2950,0;1,5636363636363635;Energia Hidrelétrica / PCH (alta precipitação favorável)
2012-09;Nordeste;primavera;1723840,0;25,46564885496183;2408,2;2,951937984496124;Energia Hidrelétrica / PCH (alta precipitação favorável)
2012-09;Centro-Oeste;primavera;801211,0;25,865333333333336;3740,8;2,013888888888889;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2012-10;Centro-Oeste;primavera;824192,0;26,37333333333333;6736,4;1,978082191780822;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2012-10;Nordeste;primavera;1797350,0;26,38222222222222;4950,0;2,987218045112782;Energia Hidrelétrica / PCH (alta precipitação favorável)
2012-10;Norte;primavera;608315,0;27,27796610169492;4421,8;1,515384615384615;Energia Hidrelétrica / PCH (alta precipitação favorável)
2012-10;Sudeste;primavera;5068966,0;23,807692307692307;4979,4;2,366;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2012-10;Sul;primavera;1489158,1;20,12063492063492;10808,6;2,8813559322033897;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2012-11;Sul;primavera;1566444,2;21,707462686567165;4682,0;2,671875;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2012-11;Sudeste;primavera;5369591,0;22,752336448598133;22501,0;2,0643564356435644;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2012-11;Norte;primavera;628098,0;26,95245901639344;8874,0;1,4428571428571428;Energia Hidrelétrica / PCH (alta precipitação favorável)
2012-11;Nordeste;primavera;1822908,0;26,36865671641791;10569,4;2,623846153846154;Energia Hidrelétrica / PCH (alta precipitação favorável)
2012-11;Centro-Oeste;primavera;852344,0;24,93918918918919;15525,4;1,6732394366197183;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2012-12;Centro-Oeste;verão;809315,0;25,6051948051948;11526,6;1,706578947368421;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2012-12;Nordeste;verão;1874692,0;26,844186046511627;6082,4;2,6451612903225805;Energia Hidrelétrica / PCH (alta precipitação favorável)
2012-12;Norte;verão;597632,0;26,167213114754095;11450,6;1,329310344827586;Energia Hidrelétrica / PCH (alta precipitação favorável)
2012-12;Sudeste;verão;5223040,0;25,022641509433964;14129,2;1,897029702970297;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2012-12;Sul;verão;1628533,3;23,53230769230769;12703,2;2,5603174603174605;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-01;Sul;verão;1758505,0;22,0171875;8372,8;2,5734375;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-01;Sudeste;verão;5757901,0;23,51274509803922;26255,4;2,015151515151515;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-01;Norte;verão;577517,0;25,98225806451613;17238,2;1,2327586206896552;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-01;Nordeste;verão;2002181,0;26,3872;12890,8;2,516260162601626;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-01;Centro-Oeste;verão;828781,0;24,68933333333333;19363,4;1,7123287671232876;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-02;Centro-Oeste;verão;796405,0;24,74155844155844;11869,6;1,5746478873239436;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-02;Nordeste;verão;1980331,0;26,68968253968254;7255,6;2,6225806451612903;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-02;Norte;verão;560166,0;25,627692307692307;13534,8;1,2901639344262297;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-02;Sudeste;verão;5425917,0;24,22058823529412;11688,0;1,8285714285714283;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-02;Sul;verão;1711710,0;22,465625;11211,8;2,2790322580645164;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-03;Sul;outono;1631377,0;20,45757575757576;11630,4;2,3095238095238093;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-03;Sudeste;outono;5373723,0;23,563366336633663;18181,2;1,7918367346938775;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-03;Norte;outono;543558,0;25,94375;14999,6;1,2610169491525425;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-03;Nordeste;outono;2000446,0;26,871641791044777;9584,0;2,4150793650793654;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-03;Centro-Oeste;outono;807892,0;24,97051282051282;16145,2;1,4766233766233767;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-04;Centro-Oeste;outono;783019,0;23,39610389610389;8719,6;1,3708333333333331;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-04;Nordeste;outono;2083364,0;25,64538461538461;14614,0;2,124;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-04;Norte;outono;591995,0;25,955;11567,0;1,2072727272727273;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-04;Sudeste;outono;5329736,0;21,25145631067961;8739,8;1,5270833333333331;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-04;Sul;outono;1513471,0;18,69047619047619;6237,2;2,0491803278688523;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-05;Sul;outono;1565432,0;16,266666666666666;6148,0;1,9761904761904765;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-05;Sudeste;outono;5269471,0;20,157692307692308;6582,4;1,533;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-05;Nordeste;outono;1995023,0;24,905882352941177;9767,6;2,0308333333333333;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-05;Norte;outono;595852,0;25,85862068965517;9426,6;1,160377358490566;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-05;Centro-Oeste;outono;816136,0;22,98205128205128;3078,0;1,464935064935065;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-06;Centro-Oeste;inverno;797911,0;22,67820512820513;4377,6;1,3413333333333333;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-06;Nordeste;inverno;1897430,0;24,25223880597015;9791,2;1,9878048780487805;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-06;Norte;inverno;616782,0;26,04385964912281;3678,0;1,25625;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-06;Sudeste;inverno;5185998,0;19,83047619047619;3834,4;1,4643564356435643;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-06;Sul;inverno;1594070,0;15,070769230769232;10548,2;1,912903225806452;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-07;Sul;inverno;1634801,0;14,1375;4889,4;2,15;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-07;Sudeste;inverno;5063741,0;18,670754716981133;3903,4;1,822549019607843;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-07;Norte;inverno;623393,0;25,521311475409835;5204,0;1,3056603773584907;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-07;Nordeste;inverno;1927736,0;23,684848484848487;8270,4;2,2453125;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-07;Centro-Oeste;inverno;772664,0;21,50125;869,6;1,7192307692307691;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-08;Centro-Oeste;inverno;816125,0;22,31025641025641;77,4;2,051948051948052;"Energia Solar Fotovoltaica (condições ótimas); Energia de Biomassa (região com potencial agrícola)"
2013-08;Nordeste;inverno;1918626,0;24,206666666666667;6333,0;2,576153846153846;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-08;Norte;inverno;629182,0;26,257377049180327;3921,4;1,4732142857142858;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-08;Sudeste;inverno;5200951,0;19,54952380952381;1573,0;2,144660194174757;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-08;Sul;inverno;1715613,0;14,646875;9169,8;2,4966101694915257;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-09;Sul;primavera;1644068,0;17,3484375;9019,4;2,479032258064516;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-09;Sudeste;primavera;5196437,0;21,39333333333333;5156,4;2,398989898989899;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-09;Norte;primavera;640168,0;26,946551724137933;3913,0;1,5615384615384615;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-09;Nordeste;primavera;1956622,0;25,57794117647059;5177,4;2,8621212121212123;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-09;Centro-Oeste;primavera;813870,0;24,865384615384617;3680,6;2,0844155844155843;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-10;Centro-Oeste;primavera;870074,0;24,969135802469136;11050,2;1,843589743589744;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-10;Nordeste;primavera;2054166,0;26,15259259259259;7798,8;2,948091603053435;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-10;Norte;primavera;687065,0;26,995081967213117;5629,2;1,5482142857142858;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-10;Sudeste;primavera;5313978,0;21,902857142857144;10223,4;2,3215686274509806;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-10;Sul;primavera;1620013,0;19,04492753623188;9828,0;2,576923076923077;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-11;Sul;primavera;1628086,0;21,170588235294115;8819,8;2,9553846153846157;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-11;Sudeste;primavera;5420982,0;22,803846153846152;16439,2;2,2465346534653468;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-11;Norte;primavera;675367,0;26,26949152542373;10471,2;1,4163636363636365;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-11;Nordeste;primavera;2072616,0;26,08208955223881;11250,8;2,7765151515151514;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-11;Centro-Oeste;primavera;913837,0;24,916666666666668;12365,8;1,803896103896104;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-12;Centro-Oeste;verão;885062,0;24,92692307692308;16892,4;1,7256756756756757;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-12;Nordeste;verão;2075421,0;26,157246376811592;15817,6;2,454887218045113;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-12;Norte;verão;683978,0;26,37627118644068;9779,0;1,359615384615385;Energia Hidrelétrica / PCH (alta precipitação favorável)
2013-12;Sudeste;verão;5407419,0;23,61142857142857;29062,4;1,9303030303030304;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2013-12;Sul;verão;1653801,0;23,128358208955223;7772,2;2,2758064516129037;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2014-01;Sul;verão;2012159,0;23,887878787878787;11533,0;2,107936507936508;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2014-01;Sudeste;verão;5991046,0;24,59;7973,0;1,940625;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2014-01;Nordeste;verão;2222412,0;26,14087591240876;8355,4;2,3762962962962964;Energia Hidrelétrica / PCH (alta precipitação favorável)
2014-01;Centro-Oeste;verão;920875,0;24,586111111111112;12437,2;1,532394366197183;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2014-01;Norte;verão;651827,0;25,67142857142857;12751,2;1,279245283018868;Energia Hidrelétrica / PCH (alta precipitação favorável)
2014-02;Centro-Oeste;verão;874137,0;24,621739130434783;12818,4;1,668181818181818;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2014-02;Nordeste;verão;2115977,0;25,85037037037037;12181,2;2,23206106870229;Energia Hidrelétrica / PCH (alta precipitação favorável)
2014-02;Norte;verão;640104,0;25,36;13746,8;1,2098039215686276;Energia Hidrelétrica / PCH (alta precipitação favorável)
2014-02;Sudeste;verão;6082595,0;24,606;6019,6;2,0638297872340425;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
